label,news
false,Says bag litter increased after San Francisco banned single-use shopping bags.
true,"In 1993, Newt Gingrich first advocated for the individual mandate in health care. And as recently as May of this year, he was still advocating for it."
false,"Says as a result of the national health care reform, the Congressional Budget Office says we save $250 million over the first 10 years. Over the next 10 years, we save $1.2 trillion in savings in terms of health care."
true,"You said you would vote against the Patriot Act, then you came to the Senate, you voted for it."
true,The federal minimum wage is worth about 20 percent less than it was when Ronald Reagan gave his first address to a joint session of Congress.
false,"A proposed tax to fund transportation projects would spend $90,000 to take a single vehicle off the road during the morning and afternoon commute."
false,A salesclerk at Hobby Lobby who needs contraception is not going to get that service through her employers health care plan because her employer doesnt think she should be using contraception.
true,Says Charlie Crist voted against raising the minimum wage.
false,Hillary Clinton said gun confiscation would be worth considering.
true,"Already, a prototype driverless car has traveled more than 300,000 miles in the crowded maze of California streets without a single accident."
true,"Last year, out of the 500,000 (in) population growth we had in the state of Texas, about 250,000 of the 500,000 came to Texas... from the other 49 states."
false,When undocumented children are picked up at the border and told to appear later in court ... 90 percent do not then show up.
true,Says Gov. Chris Christie cut spending (by) $1 billion and provided $850 million in new education funding.
true,Hes the only candidate whos balanced budgets and brought jobs to Providence.
true,"Studies have shown that in the absence of federal reproductive health funds, we are going to see the level of abortion in Georgia increase by about 44 percent."
false,ACORN will be a paid partner with the Census Bureau and they will be in charge of going door-to-door and collecting data from the American public.
false,Sixty percent of the Hispanics support the Arizona immigration law
false,"If the sequester hits, federal prosecutors will have to let criminals go."
false,Says Dick Cheney de-Baathisized the Iraqi government and created ISIS.
true,Says Bill and Hillary Clinton attended Donald Trumps last wedding.
false,I did not play any role in bringing the company to RI as did others in government. I was tasked with handling the legislation affecting the company by my superiors.
true,"Obamacare insurance cooperative failures should be expected because theyre like any business, and when you start businesses in America, at the fifth year, half of the businesses have closed."
false,The tax cut deal is giving $700 billion to millionaires and billionaires.
true,Says Marco Rubio said Social Security and Medicare haveweakened us as a people.
true,"Across the country, $174 billion of the Recovery Act have been committed in its first 130 days."
true,"As secretary of the Department of Energy under former President Bill Clinton, ""I created reserves of home heating oil."""
true,Twenty-five states have lower unemployment than Texas which is tied with Mississippi for more minimum-wage jobs than anywhere in the United States.
true,"Of the 20 bills [Rep. David] Cicilline has sponsored in his three years in office, not a single one has advanced past the embryonic committee stage."
true,"Says Donald Trump has said he loves war, including with nukes."
false,"Any state tax law has to start in the House and the renewal of the state hospital bed tax this year started in the Senate, which is unconstitutional."
true,"Every child born today inherits a $30,000 share in a national debt that stands at more than $13 trillion."
false,A strong bipartisan majority in the House of Representatives voted to defund Obamacare.
true,Proximity to high-voltage power lines lowers property values by as much as 30 percent.
false,What the facts say is ...the best scenario for kids is a loving mom and dad.
false,Says Mark Neumann = Nancy Pelosi
true,"To hear Gov. Christie tell it, everything in New Jersey is going just fine. Well I see another New Jersey with 400,000 unemployed. One of the worst jobless rates in the country. Working and middle class families have seen costs soar, from property taxes to college tuition."
false,Says delegates cant legally change the Republican National Convention rules to prevent Donald Trumps nomination.
false,Rebuilding three high schools will benefit 40 percent of Portland Public School students.
true,Proposition 2 on Novembers Texas ballot does not cost state taxpayers any money.
true,Providence has the lowest crime rate in three decades.
false,On banning earmarks.
true,Says hes taken an 8% pay decrease in each of the nine years he has been in office.
true,1 percent of Americans are millionaires. 47 percent of House Reps. are millionaires. 56 percent of Senators are millionaires.
false,The decision for the United States to buy heavy water from Iran will directly subsidize Irans nuclear program.
true,The Texas Department of Transportation... misplaced a billion dollars.
false,A judges order means theres a Constitution exemption zone if you live within 100 miles of the United States border.
true,"Pepper ... kicked off a jock tax, imposing a levy on the sports and entertainment industry."
false,"Mitch McConnell opposed ""legislation to create and protect Kentucky jobs . . . help for the unemployed. . . health care for Kentucky's children,"" and ""fair pay for women."""
true,"Under Mayor Tom Barrett, the number of Milwaukee police officers has not increased."
false,Taxpayers subsidize 80 percent of each MARTA trip
false,"President Obama, Sen. Harry Reid and Rep. Nancy Pelosi passed a $1.2 trillion stimulus bill."
true,Says Milken Institute rated San Antonio as nations top-performing local economy.
false,Says people in Africa literally walk two and three hundred miles in order to vote.
true,"Before World War II, very few people actually had health insurance."
false,Half of children struck by cars near schools are hit by parents driving children to school.
false,"Citizens Property Insurance has over $500 billion worth of risk, with less than $10 billion worth of surplus."
false,Tom Leppert pledged to make Dallas a sanctuary city for illegal immigrants.
true,Putting three Republicans in my Cabinet...is unprecedented.
false,"When Atlanta Police Chief George Turner was interim head of the department, overall crime fell 14 percent and violent crime dropped 22.7 percent."
true,"From 1980 to 1990, the top 1 percent saw their income go up by roughly 80 percent while the median wage in the country over (the same) 10 years went up 3 percent."
true,"I am very proud, as governor of Florida, that we signed the first divestment act, as it relates to Iran, divesting any investments in companies that would invest in Iran."
true,"As a result of climate change, ice fishermen in Wisconsin are already noticing fewer days they can be out on our ice covered lakes."
true,Muslim nations did not call out the people who celebrated the 9/11 attacks.
false,"Says Donald Trump said of women, And you can tell them to go f--- themselves."
false,"The Taliban has been there for years and years, I mean, hundreds of thousands of years."
true,Iran President Hassan Rouhani has more Cabinet members with Ph.D.s from American universities than members of Barack Obamas Cabinet.
true,"The words subhuman mongrel, which Ted Nugent called President Barack Obama, were used by the Nazis to justify the genocide of the Jewish community."
false,"(Barack Obama) says hes going to reduce the long-term debt and deficit by $4 trillion, doesnt say how hes going to do it."
false,Birth control pioneer Margaret Sanger wasan active participant in the Ku Klux Klan.
true,Says President Obama and his National Labor Relations Board sued Boeing over its decision to open a plant in South Carolina.
true,"Says U.S. Sen. Ron Johnson led the fight to let polluters release unlimited amounts of carbon pollution and took nearly $225,000 from polluters."
true,Orrin Hatch co-sponsored a 1993 health care bill that had an individual mandate.
true,More (student-athletes) graduate than the students who arent student-athletes.
false,U.S. Rep. Lloyd Doggett is the most liberal man in the United States Congress.
false,"Its entirely possible that the Democratic nominee, [Hillary Clinton], earned more money giving a single speech on Wall Street than I made the six years that I was there back in the 1980s In fact, its quite likely."
true,Says Mitt Romney flip-flopped on an assault weapons ban.
false,"Says state Senate President Stephen Sweeney gave us the nations highest income tax rates, driving out jobs."
false,Delaware Democratic Senate candidate Chris Coons thought that a 911 call should be taxed.
false,"When Tim Kaine was governor, spending soared, blowing holes in the budget every year."
false,President Obama has the lowest public approval ratings of any president in modern times.
false,"Neville Chamberlain told the British people: Accept the Nazis. Yes, they will dominate the continent of Europe, but that is not our problem. Lets appease them. Why? Because it cant be done. We cannot possibly stand against them."
false,On an income cap for recipients of the popular HOPE scholarship
true,Wisconsin is dead last in the Midwest for job creation.
true,On running a civil and polite campaign.
true,"Says President Barack Obama has taken 92 days of vacation since he was sworn in, compared to 367 for President George W. Bush at the same point in his presidency."
true,"The federal government reviewed and verified his administrations numbers showing Wisconsin added 23,608 jobs in 2011."
true,Tom Suozzi raised taxes by hundreds of millions of dollars as Nassau County executive.
false,"John Holdren, director of the White House Office of Science and Technology Policy, has proposed forcing abortions and putting sterilants in the drinking water to control population."
true,Mitt Romney drove to Canada with the family dog Seamus strapped to the roof of the car.
false,Many of the founding fathers were very actively involved in cockfighting.
false,Says state Sen. Sheila Harsdorf wants to eliminate Medicare as we know it.
false,The majority of people travelling to these destination resorts are not going for the primary purpose of gambling.
true,Says Bill Nelson voted 98 percent of the time with Barack Obama.
false,I did not I did not I do not say that. I do not say that climate change is a hoax perpetrated by the Chinese.
true,"In Florida we have 75,000 on (a) waiting list for child care and 23,000 on waiting lists for community care for the elderly."
true,"Says NFL Commissioner Roger Goodell interviewed domestic abuse victim Janay Rice with Ray Rice present and for every domestic violence agency, every law enforcement agency, thats a no-no."
false,I can tell you that the enhanced interrogation techniques that have since been banned by this administration specifically waterboarding work.
false,Virginia has made no progress on jobs since Bob McDonnell took office.
false,The Iraq Study Group reported that (Saddam Hussein) had designs on reviving his nuclear program.
true,"The sex-offender registry has been around for a long time, and the research thats out there says that it has no positive impact on the public safety."
true,Ronald Reagan raised the national debt 18 times.
false,On whether global warming is man-made.
true,The number of inmates since 2000 on death row dying of natural causes has now surpassed the number of inmates executed.
true,"Quite frankly, it was during the Bush years of spending, multiplied now by the Obama years that we have this mess."
true,Republicans have proposed dozens of (health care) solutions designed to help control costs and improve quality.
true,"When the union says I want to eliminate tenure, thats not true."
false,Says Hillary Clinton has donated every cent shes ever earned from speaking fees to charity.
false,Charlottes anti-discrimination ordinance would have opened all bathrooms to all sexes at all times if it hadnt been overturned.
true,Eighty percent of the American people support an approach (to federal budget problems) that includes revenues and includes cuts.
false,Social Security has nothing to do with the federal deficit.
true,About 1 percent of all the gun sellers are responsible for more than half of the guns that are used in crimes.
false,On pay for fired Milwaukee police officers
true,Texas is the state that has now gone the longest without electing a Democrat statewide.
false,Says CNN reported Ben Carson was taking a break from campaigning and the Cruz campaign forwarded that news to our volunteers.
true,"Today, if you were raised poor, youre just as likely to stay poor as you were 50 years ago."
false,"Says President Barack Obama told a room of students, Children, every time I clap my hands together, a child in America dies from gun violence, and then a child told him he could solve the problem by not clapping any more."
true,The United States has the longest surviving constitution.
true,"Says, In Oregon in 2010, 49 percent of all pregnancies were unintended."
true,Austin school district teachers are the lowest paid of any urban Texas district and the lowest paid of any surrounding school district.
true,Says Clackamas County has more urban renewal debt than all the other Oregon counties combined.
false,NASA scientists fudged the numbers to make 1998 the hottest year to overstate the extent of global warming.
true,The University of Wisconsin System is larger than any business in the state of Wisconsin.
false,There is no record of congresswoman Betty Sutton ... ever holding a single in-person town hall meeting open to the general public.
false,"Mark Herring voted to allow sex offenders, including rapists, to serve shorter sentences."
true,Iraq has the second-largest oilfields in the world (behind) Saudi Arabia.
true,Says states mandated tests come from an English company.
false,Says he got twice as much money from the sale of County Grounds land than Milwaukee County Executive Scott Walker was willing to accept.
false,"We spend in tax loopholes annually $1.1 trillion. Thats more than we spend on our defense budget in a year, on Medicare or Medicaid in a year."
false,On the Bush tax cuts.
true,Over half of the black workers in this country earn less than $15 an hour.
true,"Insured Floridians pay about $2,000 for every hospital stay to cover the cost of the uninsured."
true,Sixteen million jobs were created under Ronald Reagans presidency.
false,This would be the largest casino in the United States.
false,"Barack Obama's health care plan ""will cost taxpayers $1,700 more to cover each new person."""
true,Barack Obama ... 96 percent of his votes have been solely along party line.
true,President Obama and Nancy Pelosi said Obamacare would save money because they factored in 10 years worth of tax revenue and only six and half years worth of expenses.
true,"John McCain ""has not led on nonproliferation issues when he had the chance in the Senate."""
true,Says American polling shows Russian President Vladimir Putin has an 80 percent approval rating.
true,Pasco County schools have graduation rates substantially higher than the state average and dropout rates below the state average.
true,Eighty-five percent of the states in the United States that had electrocution have now abolished it.
true,"Says that each year, about 25,000 American women become pregnant through rape or incest."
true,"Bill Nelson leased land that he owned for six cows, taking advantage of an agricultural tax loophole to dodge $43,000 in taxes just last year."
false,"In rural Virginia, Sen. Warner ran 8-10 points ahead of a traditional Democrat -- ahead of Senator Kaine, ahead of Governor McAuliffe."
false,I can tell you with certainty (capandtrade)would have a devastating impact on our economy.
true,Today many Florida teachers are at risk of having their pay impacted by the performance of children who are not even in their classrooms or subject areas.
false,Mitt Romney left Massachusetts $1 billion in debt.
true,Says Barack Obama promised he would cut the deficit in half but didnt.
true,Old City in Philadelphiaused to have more than a dozen clubs and thats what we were known for and now were down to two.
false,Says Denmarks suicide rate has been about twice as high as the United States over the past five decades.
false,"China has total control, just about, of North Korea."
false,The fact is the Clinton Foundation has got about 80 percent in overhead and 20 percent of the money is actually getting into the places it should.
false,The U.S. Constitution owes its notion of democracy to the Iroquois Tribes.
true,"Since the first of the year, 153 businesses at last count had moved out of California to Texas."
true,Barack Obama has provided guns to Mexican drug cartels.
false,"Says Chris Koster fell silentas attorney general in pursuing a case against a free classified service accused of promoting prostitution after accepting over $12,000 in campaign contributions from people affiliated with the service."
true,Health care premiums for consumers have doubled since 2001.
true,"Says, Less than half of all states have legal protections on the basis of sexual orientation or gender identity, despite the fact that LGBT Americans report employment discrimination and unemployment at much higher rates than the U.S. average."
false,"Gov. Romney himself, with 28 other Republican governors, supported policies that would have eliminated the time limits in the welfare reform law and allowed people to stay on welfare forever."
false,"Under Lt. Gov. Lee Fisher, Ohio is 44th in the country in terms of getting money actually into worker retraining."
false,"Im well aware that medical marijuana is a recognized, medical, viable treatment for this sort of [pancreas] pain condition."
false,Says Rick Perry recently said he wanted another (Texas) business tax.
true,"By a two-to-one margin, Rhode Islanders want to ban assault weapons and we have a very small percentage of gun owners in this state, less than 13 percent."
false,"Right now, an employer has more of a chance of getting hit by lightning than be prosecuted for hiring an undocumented worker. That has to change."
false,Wisconsin dropped from second in the country to 41st among states where more than half the students took the ACT exam.
true,"Says 315,000 mostly minority Texas students are enrolled in failing schools."
false,"Says At age 76 when you most need it, you are not eligible for cancer treatment under Affordable Care Act."
false,Says an Obama administration policy prohibits people who work with at-risk youth from promoting marriage as a way to avoid poverty.
false,...Secret documents reveal that Iran could obtain a nuclear weapon far sooner than we were told. And Tammy Duckworth voted yes (on the Iran nuclear deal).
false,"If you look at the results of Obamacare, what you see is emergency room visits are up over 50 percent."
false,Loranne Ausley voted six times to tax your savings.
false,Four state Assembly Democrats scored a death blow to northeast Wisconsins economy by killing hundreds of jobs at a potential Bass Pro Shops near Green Bay.
true,The president campaigned against this type of legislation.
true,One in every three women has an abortion during her lifetime.
false,"Barack Obama ""is more to the left of the announced Socialist in the United States Senate."""
false,What president has the worst record on female labor force participation? Barack Obama.
true,Two million more Latinos are in poverty today than when President Obamatook his oath of office less than eight years ago.
false,The Social Security trust fund is already facing imminent bankruptcy.
false,"Seven hundred thousand. Thats how many California jobs will be lost thanks to the politicians raising the minimum wage.Now Florida is adding one million jobs, not losing them."
true,America is No. 1 in wind power.
false,"The percentage of black children born without a father in the home has risen from 7 percent in 1964 to 73 percent today, due to changes from President Lyndon Johnsons Great Society."
true,I said no to these big bank bailouts.
true,People have a constitutional right to have semiautomatic rifles.
true,"This budget also reflects the smallest state government workforce per 1,000 residents in Florida in this century."
true,"The film and TV industry supports more than 24,000 direct jobs and pays local workers more than $1.68 billion in wages in Georgia."
true,Property taxes have increased 20 percent under four years of Chris Christie.
true,"When it comes to income taxes, Wisconsin is one of the best places in the country to be poor but top 4 or 5 worst for middle-income earners."
false,ACORN could get up to $8.5 billion more tax dollars despite being under investigation for voter registration fraud in a dozen states.
false,"Says Congressman Jon Runyan does not want to cut taxes for the middle class, but only for millionaires."
true,On his half pay pledge.
false,"Over 10 years, (extending tax cuts for the wealthy) would add less to the deficit than Obama added with the stimulus in one year."
true,The collective net worth of Americans has taken a $5.5 trillion hit ... mainly due to plummeting home values.
false,Gov. Rick Scott backed the federal shutdown.
true,"The average Georgia family makes $6,000 less than the average family did 10 years ago when inflation is factored in."
true,"As weve seen that federal support for states diminish, youve seen the biggest job losses in the public sector -- teachers, police officers, firefighters losing their jobs."
true,"Says New START, passed while Clinton was secretary of state, is a treaty cutting Russias nuclear arms."
false,Says his free public university tuition program is paid for by a tax on Wall Streets speculation.
true,Ohio ranks 46th in the country in putting dollars in the classroom.
true,"Under a Wisconsin bill, minor offenses such as violating pet leash laws, seat belt laws, parking infractions, etc., would now be arrestable offenses."
false,"Says in 2003 Texas cut $10 billion out of the entire budget, yet we put $1.8 billion more into public education. We put $800 million more into health and human services."
true,Under Hillary Clintons plan illegal immigrants convicted of committing crimes get to stay.
false,"The Obama administration leaked information, deliberately or otherwise, that led to the identification of the Pakistani doctor that helped us in achieving our goals and killing bin Laden."
false,"Over the last several months, there was a review board headed by two distinguished Americans, Mike Mullen and Tom Pickering, who investigated every element of the Benghazi incident."
true,"Says, when this governor came to office, he had (an) 11 billion dollar - I call it mismanagement deficit."
true,Georgia and other states with weak gun laws have more crime.
false,Says President Barack Obama spent nearly a trillion dollars on make-work government jobs.
true,"Among Hispanics, support for immigration reform is close to universal."
true,Says a Ted Cruz ad has got me bull-dozing down a house.I never bulldozed it down. Its false advertising.
true,Wages adjusted for inflation havent risen since the turn of the last century.
true,Says 95 percent of people caught crossing the U.S.-Mexico border said in a survey we are coming because weve been promised amnesty.
false,There would be tens of thousands of jobs created if President Barack Obama approved the Keystone XL pipeline.
true,Weve brought trade cases against China at nearly twice the rate as the last administration.
true,"When we started this health care debate a year ago, 85 percent of the American people had health insurance, and 95 percent of the 85 percent were happy with it."
true,"Since John F. Kennedy was assassinated in 1963, more Americans have died by gunfire within our own country than American servicemen and women who were killed in all our wars."
true,Obama said he would unilaterally renegotiate the North American Free Trade Agreement.
false,"In the 513 days between Trayvon dying, and todays verdict, 11,106 African-Americans have been murdered by other African-Americans."
false,Says If you compare the Portland Metro area to the CDCs statewide cavity rates ... the Portland Metro area would actually rank as having the 15th lowest cavity rate in the U.S.
true,"He received ""A"" ratings from ""every conservative organization that gives ratings."""
true,"It costs $10,000 a year to keep a child in school; it costs $30,000 a year to keep someone in prison."
false,Says Republican Rep. Charlie Dent wants to kick the Freedom Caucus out of the Republican conference for voting our conscience.
false,"He was offered medical care for his injuries if he would give up military information in return. John McCain said, 'No.' "
true,Two-thirds of Wisconsin corporations dont pay state income taxes.
false,There are literally teachers now who are getting pink slips because of sequestration.
false,Obamacare ... will kill jobs across America.
true,"Last weeks three most-viewed television programs wereSunday Night Football, Thursday Night Football and Monday Night Football."
true,On federal stimulus money for expanding rail service.
true,"About 106,000 soldiers had a prescription of three weeks or more for pain, depression or anxiety medication."
true,Georgia loses millions of dollars of revenue because people go out of state to buy fireworks.
false,"If you and I fail to defund ObamaCare now, some 16,000 new IRS agents will be begin prying into our private medical records, eyeing each and every one of our treatments and prescriptions for violations."
true,John McCain says it's okay with him if the U.S. spends the next thousand years in Iraq.
true,"Says that in 2015, illegal immigrants accounted for 75 percent of federal drug possession convictions and 5 percent to 30 percent of convictions for murder and kidnapping plus two other crimes."
true,"The Clinton Foundation is a charity where President and Secretary Clinton and their daughter, they take no salary, they get no money from it, they take no personal benefit from it."
false,"Says his bill, HB 97, would prevent the use of taxpayer dollars on abortions."
true,The average Atlanta resident spends an extra $924 each year in additional gasoline and wasted time.
false,Federal health care reforms amounted to the government takeover of health care.
true,Barack Obama and Hillary Clinton have changed their positions (on the Iraq war withdrawal) to follow Chris Dodd.
true,Saturday Night Live executive producer Lorne Michaels could be put in jail under this amendment for making fun of any politician.
false,"When he worked for ATT, he ""was responsible for large parts in a $5 billion organization."""
true,"6,400 Ohioans ... lost manufacturing jobs in the month of September."
false,Mitch McConnell voted with Harry Reid to infringe on our gun rights.
true,Says Ron Johnson gave himself a $10 million sweetheart corporate payout
false,"Of the roughly 15 percent of Americans who dont have health insurance, half of them made more than $50,000 a year."
false,"The United States can immediately tap a domestic energy resource of more than 1.5 trillion barrels of oil, six times more than Saudi Arabia."
false,Says House Democrats voted to use your tax dollars for abortions by voting against bill defunding Planned Parenthood.
false,We need a Senator who shows up to work. Sherrod Brown missed over 350 official votes.
true,It is already in the law that there is a requirement to screen (refugees) for religion.
false,"At the mere request from Putin, President Obama withdrew the plans for a missile defense program based in Poland and the Czech Republic."
true,"I did very well with young people in Ohio, Massachusetts, California."
true,"Health care reform ""would bring down the deficit by as much as $1 trillion over the next two decades."""
false,"McCain ""has opposed stem cell research."""
true,Austin has more lobbyists working for it than any other municipality in Texas.
false,"The EPA wants to hire 230,000 new government regulators that will cost the taxpayer $21 billion."
false,"If the Trans-Pacific Partnership is fast-tracked through the Senate, it wont receive a committee assignment and the consideration will include no debate."
true,On whether the government should bail out insurance giant AIG.
false,The Cleveland police has issued a stand down order to officers.
true,"The Keystone pipeline creates 35 permanent jobs after construction, according to a government report."
true,We already pay the highest electricity prices in the country here in New England.
false,We're going to have more troops (in Afghanistan) . . . than the Russians had.
false,Victory! Republicans by 2 to 1 vote to endorse Mark Neumann on first ballot at GOP convention.
false,Florida is investing record amounts of funding for HIV/AIDS prevention.
true,There's only four senators senior to me ... there's still 44 older than me.
false,"All four on Mount Rushmore, they were all independents at one critical point in their career."
false,We didnt go out asking people to join the stand your ground task force.
true,Rhode Islands exports have increased by 53 percent in the last two years.
false,Giant companies like Toyota will not locate in a state that has not passed a right-to-work law
true,"Mitt Romney boasts that he is ""proud to be the only major candidate for president to sign the tax pledge. The others have not."""
true,"More than 250 (voter registration) groups, ranging across the entire political spectrum, have filed with the state and are registering voters right now."
true,"Barack Obama got more campaign contributions from Fannie Mae and Freddie Mac ""than any other member of Congress, except for the Democratic chairmen of the committee that oversees them."""
false,I brought down crime more than anyone in this country -- maybe in the history of this country -- while I was mayor of New York City. -
true,"A planning group said that to meet anticipated traffic demands by 2035, Interstate 35 between Austin and Round Rock will need a dozen additional lanes going north and 14 additional southbound lanes."
false,Foreign Chinese prostitution money is allegedly behind the groups funding Congressman Sean Duffys Republican Majority.
true,The United States is the only developed country in the world without paid maternity leave.
true,A voucher school that closed after 9 days this year collected $5.4 million in taxpayer subsidies since first opening.
false,Rhode Islands unemployment insurance system is the most expensive such system in the country.
true,"Says a YouTube video shows Thomas DiMassimo, the man who rushed Trump at an Ohio rally, dragging the American flag on the ground like it was a piece of garbage."
true,"Obama worked with ""Sen. Dick Lugar, a Republican, to help lock down loose nuclear weapons."""
true,"The United States spends $2.2 billion on free cell phones, $27 million on Moroccan pottery classes and pays for the travel expenses for the watermelon queen in Alabama."
false,The United States is at historic record highs of individuals being apprehended on the border from countries with terrorist ties such as Pakistan or Afghanistan or Syria.
true,The transportation package passed by the General Assembly would impose the largest tax increase in Virginias history.
true,My home state since June of 2009 created 40 percent of the new jobs in America.
false,"Onion Creeks highest flow rate on a recent night of flooding was 120,000 cubic feet per second, which is nearly double the average flow rate of Niagara Falls."
true,"As governor of Florida, I used a combination of strategies to help reduce heroin use among youth in Florida by approximately 50 percent."
true,"Says last year 13 million (health insurance) rebates went out, in all 50 states. Another 8.5 (million) rebates are being sent out this summer, averaging around 100 bucks each."
true,Says his state budget will provide an increase in state funding for the 2011-12 school year.
false,"Says the estate tax, in many cases, forces family farmers and small businesses owners to sell their holdings."
true,Sayvideo shows massive alligator strolling across Florida golf course.
true,On whether people can keep their insurance under the Affordable Care Act.
true,"We're spending $1.6 billion for all of Latin America in terms of aid and assistance, a fraction of what we're spending in Iraq, the $500 billion we've spent there"
true,"If you look at the number of illegal immigrants coming into the country, it is net zero. Its been that way now for almost two years."
true,Weve introduced a bill that includes $12 billion in cuts over the next week.
false,Wisconsins lawsuit rules are so anti-business that the states system is one of the most promiscuous in America.
false,"Says Joseph Stalin said if you want to bring America down you, have to undermine three things: our spiritual life, our patriotism and our morality."
true,"From now on, we have to pay the Russians $50 million an astronaut to send Americans to the space station"
true,"The gender gap in his support is not unique to me and theres not a huge gap from where Republicans have been in presidential, gubernatorial and US Senate elections in recent years."
false,Bryce Reeves chaired a group bankrolled by a New York billionaire who fired hundreds of Virginia workers and sent their jobs to China.
false,"In 2011, Alabama and Massachusetts passed legislation allowing non-citizens who are legal residents to vote in state and local elections."
false,"Across the country, more than half of the U.S. attorney seats remain without a prosecutor chosen by Obama."
false,The Red Sox waited 87 long years to win the World Series.
true,Almost every state has offered an insurance plan on its health exchange that does not cover abortion.
false,"The largest tax increase that we have ever had in our state is yours it is the business margins tax that you signed, governor."
true,Georgia has the second-highest rate of childhood obesity in the United States.
true,"Says Tom Ganley has been sued over 400 times, for fraud, discrimination and more, and a judge called Tom Ganleys business practices deceptive and unconscionable."
true,A recall election for Wisconsin governor would cost $7.7 million -- $7.7 million that may already be allocated to merit raises for teachers or health care for the poor or school books for your kids.
true,Says my plan is a property tax cut.
false,We are giving almost $2 billion of taxpayer money to the junk food and fast food industries every year to make the (childhood obesity) epidemic worse.
true,Not one American flag on the massive stage at the Democratic National Convention until people started complaining- then a small one. Pathetic.
false,A bill by Earl Blumenauer would mandate GPS tracking devices on all our vehicles.
false,"As a prosecutor, Wisconsin Supreme Court Justice David Prosser did not investigate or file charges in a case involving 30-year pedophile priest, then participated in cover-up."
false,There is a precedent for not nominating someone to the U.S. Supreme Court in the middle of a presidential election.
false,Health insurance and medical costs are going down because of Obamacare.
true,"The war on drugs led to a 500 percent increase in incarceration in our country, disproportionately affecting poor and disproportionately affecting minorities."
true,Says Texas GOP platform calls for end to teaching critical thinking in public schools.
true,Four out of 10 homicides are committed by gun in this city.
false,A picture shows former President Bill Clinton naked with another woman.
false,"There is no disagreement that we need action by our government, a recovery plan that will help to jump-start the economy."
false,If you want out of the individual mandate... all you have to do now is tick off the box that says hardshipand youre out.
false,"Many Nevadans relied on Uber for work, but after accepting $70,000 from taxi companies, Catherine Cortez Masto went after Uber ... (driving) them out of town."
false,"Says it probably costs more than $300,000 to run for a seat on the Pedernales Electric Cooperative board of directors."
true,"Last month, 44 of the 50 states saw an increase in the unemployment rate."
false,Wind power is the most undependable form of renewable energy.
